image,detector,face_detected,detector_confidence,detect_time_ms,face_x,face_y,face_w,face_h,predicted_emotion,emotion_confidence,emotion_confidence_percentage,top_1_label,top_1_percentage,top_2_label,top_2_percentage,top_3_label,top_3_percentage,output_image,error
image/crop_hppy1.png,haar,True,,44.687124999999384,137,118,599,599,happy,0.991881787776947,99.18817901611328,happy,99.18817901611328,surprise,0.6661186218261719,neutral,0.108261838555336,reports/detector_comparison/haar_crop_hppy1.png,
image/crop_hppy1.png,mtcnn,True,0.9974324107170105,593.7494590000006,213,79,466,680,happy,0.9867199063301086,98.67198944091797,happy,98.67198944091797,neutral,1.08749520778656,surprise,0.16847340762615204,reports/detector_comparison/mtcnn_crop_hppy1.png,
image/full_angry.png,haar,True,,6.636625000000507,300,69,130,130,angry,0.961888313293457,96.18882751464844,angry,96.18882751464844,fear,3.516559362411499,sad,0.2131585031747818,reports/detector_comparison/haar_full_angry.png,
image/full_angry.png,mtcnn,True,0.9997747540473938,220.692208,310,63,109,152,angry,0.9907684922218323,99.07685089111328,angry,99.07685089111328,fear,0.6468960046768188,sad,0.23973600566387177,reports/detector_comparison/mtcnn_full_angry.png,
image/full_hppy1.png,haar,True,,5.943792000000059,284,50,186,186,happy,0.9872122406959534,98.72122192382812,happy,98.72122192382812,surprise,1.0511835813522339,neutral,0.19286003708839417,reports/detector_comparison/haar_full_hppy1.png,
image/full_hppy1.png,mtcnn,True,0.9999903440475464,260.01479100000057,301,37,148,212,happy,0.9893454909324646,98.9345474243164,happy,98.9345474243164,neutral,0.7730481624603271,surprise,0.23135113716125488,reports/detector_comparison/mtcnn_full_hppy1.png,
image/full_suprise.png,haar,True,,13.355875000000239,270,41,215,215,surprise,0.8477700352668762,84.7770004272461,surprise,84.7770004272461,fear,14.872481346130371,happy,0.18345364928245544,reports/detector_comparison/haar_full_suprise.png,
image/full_suprise.png,mtcnn,True,0.9992698431015015,212.36520899999965,295,35,168,251,surprise,0.7238346338272095,72.38346099853516,surprise,72.38346099853516,fear,25.020090103149414,happy,1.29250168800354,reports/detector_comparison/mtcnn_full_suprise.png,
